name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
Je Contracting Corp,Brooklyn,NY,11238,646 Dean St,Not Available,0,0,0,Building & Construction,"Special Trade Contractors, NEC",Contractors,7188571571,Not Available,40.680182,-73.968639
S To X Inc,Brooklyn,NY,11216,1312 Fulton St,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Women's Shoes,7183993050,Not Available,40.680183,-73.948273
Tanos African Hair Fashion,Brooklyn,NY,11216,1312 Fulton St,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Clothing Stores,7187831742,Not Available,40.680183,-73.948273
Tenko,Brooklyn,NY,11217,75 5th Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Sushi Bars,7186380888,Not Available,40.680185,-73.977696
Amir Management Inc,Brooklyn,NY,11233,244 Macdougal St 2,Not Available,0,0,0,Professional Services,Management Services,Management Services,3472456850,Not Available,40.680187,-73.910675
237 Locksmith Service,Brooklyn,NY,11217,11 Prospect Place,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Locks and Locksmiths,3474643935,Not Available,40.680189,-73.977199
New 1441 Fulton Nail,Brooklyn,NY,11216,1441 Fulton St,Not Available,0,0,0,Other Consumer Products & Services,"Perfumes, Cosmetics, and Other Toilet Preparations",Manicure Preparations,7186360006,Not Available,40.68019,-73.944781
Downtown Taxi Management LLC,Brooklyn,NY,11217,330 Butler St,Not Available,0,0,0,Insurance,"Insurance Agents, Brokers, and Service",Insurance Companies,7188580010,taxiclubmanagement.com,40.68019,-73.98208
New York Pita Inc,Brooklyn,NY,11231,270 Van Brunt St,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,7182467482,health.ny.gov,40.68019,-74.00964
Bashar A Painter,Brooklyn,NY,11208,106 Sheridan Avenue,Not Available,0,0,0,Building & Construction,Painting and Paper Hanging,Painters,7182770078,Not Available,40.680192,-73.867671
Twenty Twenty Optical,Brooklyn,NY,11216,1397 Fulton St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,3472401717,Not Available,40.680192,-73.945431
Suzie Hair Braiding,Brooklyn,NY,11216,1397 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,3473651171,Not Available,40.680192,-73.945431
Auxarmes,Brooklyn,NY,11231,336 President St # 3a,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,3476235022,Not Available,40.680192,-73.993037
Axis Films Inc,Brooklyn,NY,11238,35 Underhill Avenue Apartment 2g,Not Available,0,0,0,Media,Services Allied to Motion Picture Production,Services Allied To Motion Pictures,7186385321,Not Available,40.680194,-73.964669
Purity Of H E A R T LLC,Brooklyn,NY,11238,35 Underhill Avenue A3d,Not Available,0,0,0,Other Business Services,"Services, NEC",Art Related Services,3476141447,Not Available,40.680194,-73.964669
Max Kelly Photography,Brooklyn,NY,11231,257 Carroll St,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Videographers,3472485527,Not Available,40.680194,-73.994571
G T K Co,Brooklyn,NY,11231,257 Carroll St,Not Available,0,0,0,Other Consumer Products & Services,Computer and Computer Software Stores,Computer Parts and Supplies,7182370033,Not Available,40.680194,-73.994571
Rockaway Electrical co.,Brooklyn,NY,11233,96 Rockaway Ave,Not Available,0,0,0,Electrical,Electrical Work,Electrical Contractors,3477061286,Not Available,40.6801964,-73.91123849
Ruby Shoes Inc,Brooklyn,NY,11216,1306 Fulton St,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Women's Shoes,0,Not Available,40.680198,-73.94855
S & A Cellular Phones & Acces,Brooklyn,NY,11216,1407 Fulton St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Telephone Equipment and Supplies,7188574848,Not Available,40.680199,-73.94493
Tuns Overseas Enterprises,Brooklyn,NY,11233,81 Rockaway Avenue,Not Available,0,0,0,Transportation & Shipping,Automobiles and Other Motor Vehicles,Automobile and Truck Brokers,7189194540,Not Available,40.6802,-73.91116
Jes Plumbing & Heating Corp,Brooklyn,NY,11217,355 Butler St,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Heating Contractors,7188340600,jesplumbing.com,40.6802,-73.98185
Amtol Radio Communications,Brooklyn,NY,11217,355 Butler St,Not Available,0,0,0,Consumer Services,Radio and Television Repair Shops,"Radio Repair Shops, Nec",7187973770,Not Available,40.6802,-73.98185
Bell Star Tower Inc,Brooklyn,NY,11231,245 Van Brunt St,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Mechanical Contractors,7182374944,Not Available,40.6802,-74.00947
Empire Chiropractic And Wellness Pc,Brooklyn,NY,11233,188 Sumpter St,Not Available,0,0,0,Healthcare,Offices and Clinics of Chiropractors,Chiropractors,0,Not Available,40.680202,-73.917022
Feeding Tree,Brooklyn,NY,11216,1403 Fulton St,Not Available,0,0,0,Agriculture,Beef Cattle Feedlots,Livestock Feeding,7183992054,Not Available,40.680204,-73.94508
Super Deli & Grill,Brooklyn,NY,11216,1403 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Food Stores,7183998580,Not Available,40.680204,-73.94508
Ocean Diamond Jewelry Inc,Brooklyn,NY,11216,1391 Fulton St,Not Available,0,0,0,Other Consumer Products & Services,"Jewelry, Watches, Precious Stones, and Precious Metals",Jewelers' Findings,7182307906,Not Available,40.680205,-73.945678
Supreme Builders,Brooklyn,NY,11238,925 Pacific St Apartment 202,Not Available,0,0,0,Building & Construction,"General Contractors-Residential Buildings, Other Than Single-Family",Condominium Construction,7184358212,Not Available,40.680207,-73.963807
Flirt Inc,Brooklyn,NY,11217,93 5th Avenue,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Clothing Stores,7187830364,flirt-brooklyn.com,40.680207,-73.977729
Tina Classics Inc,Brooklyn,NY,11216,1302 Fulton St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,7187831058,Not Available,40.680208,-73.948735
Princess Nail & Beauty Salon,Brooklyn,NY,11216,1395 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7182304642,Not Available,40.68021,-73.94536
Hannah Senesh Community School,Brooklyn,NY,11231,342 Smith St,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Education Centers,7182431404,hannahsenesh.org,40.68021,-73.99493
Anointed Reneewal,Brooklyn,NY,11233,215 Macdougal St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,7184849258,Not Available,40.680211,-73.912834
Dunway Services Corp,Brooklyn,NY,11231,272 Van Brunt St,Not Available,0,0,0,Building & Construction,Carpentry Work,Window and Door (Prefabricated) Installation,0,Not Available,40.680212,-74.009778
Jamica Music,Brooklyn,NY,11216,1399 Fulton St,Not Available,0,0,0,Shopping & Stores,Musical Instrument Stores,Musical Instruments Dealers,3474138641,Not Available,40.680215,-73.945228
Media For US Inc,Brooklyn,NY,11216,1399 Fulton St,Not Available,0,0,0,Telecommunications & Wireless,"Communications Services, NEC",Communications,7183983213,Not Available,40.680215,-73.945228
Sandra E Roper Law Office,Brooklyn,NY,11216,1399 Fulton St,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7186386891,Not Available,40.680215,-73.945228
Kpc Motors 2 Inc,Brooklyn,NY,11207,1913 Broadway,Not Available,0,0,0,Automotive Services,"Automotive Dealers, NEC",Automotive Dealers (Unclassified),5073658580,Not Available,40.680217,-73.905469
Botanica 7 Mares,Brooklyn,NY,11208,2993 Fulton St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Religious Goods,2124065554,Not Available,40.680218,-73.884319
Yubilet Fashions,Brooklyn,NY,11208,2993 Fulton St,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Ready-To-Wear Apparel,7075790610,Not Available,40.680218,-73.884319
Community Parents Inc,Brooklyn,NY,11233,90 Chauncey St,Not Available,0,0,0,Consumer Services,Child Day Care Services,Pre-Schools,7187714002,communityparents.com,40.68022,-73.93062
Acs Head Start Parent Trng,Brooklyn,NY,11233,90 Chauncey St,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Educational Cooperative Organizations,7187711286,Not Available,40.68022,-73.93062
Boulevard Sewer-Drain Service Inc,Brooklyn,NY,11233,191 Sumpter St,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Plumbing Drain and Sewer Cleaning,5162220488,Not Available,40.680222,-73.918115
Marc Goldberg Photography,Brooklyn,NY,11217,295 Douglass St,Not Available,0,0,0,Associations/Non-Profits,Professional Membership Organizations,Professional Organizations,9173126824,marcgoldbergphotography.com/,40.680227,-73.983508
We Catch Em Inc,Brooklyn,NY,11231,255 Carroll St,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Business Consultants,7182549507,Not Available,40.680227,-73.994642
Fulton South,Brooklyn,NY,11216,1330 Fulton St,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,7183983187,Not Available,40.680229,-73.94755
Snack Shop,Brooklyn,NY,11231,414 Court St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Snack Shops,0,Not Available,40.680229,-73.997102
Fine Fare International Super Market,Brooklyn,NY,11208,3008 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Chain Supermarkets,7188276444,Not Available,40.68023,-73.88358
United House of Prayer For All,Brooklyn,NY,11216,1381 Fulton St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Non-Denominational Church,7186232195,Not Available,40.68023,-73.94572
American Latin Cuisine,Brooklyn,NY,11216,522 Nostrand Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Family Restaurants,7183993322,Not Available,40.68023,-73.94958
Mandalay Food Products Inc,Brooklyn,NY,11238,640 Dean St,Not Available,0,0,0,Food,"Food Preparations, NEC",Food Processors and Manufacturers,7182303370,Not Available,40.68023,-73.968868
Metropage Inc,Brooklyn,NY,11238,640 Dean St,Not Available,0,0,0,Electronics,"Electronic Components, NEC",Electronic Equipment and Supplies Manufacturers,8022953700,Not Available,40.68023,-73.968868
Groom- O -Rama,Brooklyn,NY,11217,255 Flatbush Avenue Apartment 4f,Not Available,0,0,0,Agriculture,"Animal Specialty Services, Except Veterinary",Pet Services,2126272899,Not Available,40.68023,-73.974457
Pup Slope,Brooklyn,NY,11217,255 Flatbush Avenue,Not Available,0,0,0,Agriculture,"Animal Specialty Services, Except Veterinary",Pet Washing and Grooming,7187834204,Not Available,40.68023,-73.974457
Bayside Fuel Oil Corp,Brooklyn,NY,11231,510 Sackett St,Not Available,0,0,0,Energy & Resources,Petroleum Bulk Stations and Terminals,Petroleum Bulk Stations,7186255932,Not Available,40.68023,-73.98836
Emelys Beauty Salon Inc,Brooklyn,NY,11233,96 Rockaway Avenue # 1,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7184533573,Not Available,40.680233,-73.91123
Fulton-Nassau Stores Inc,Brooklyn,NY,11216,1292 Fulton St,Not Available,0,0,0,Shopping & Stores,Furniture Stores,Furniture Stores,7186226278,thefultonstores.com,40.680233,-73.949198
Fulton Nostrand Furniture Stores Inc,Brooklyn,NY,11216,1292 Fulton St,Not Available,0,0,0,Shopping & Stores,Furniture Stores,Furniture Stores,7186226278,Not Available,40.680233,-73.949198
Fulton Outfitters Inc,Brooklyn,NY,11216,1292 Fulton St,Not Available,0,0,0,Shopping & Stores,Furniture Stores,Furniture Stores,7186226278,thefultonstores.com,40.680233,-73.949198
Center For Musical Inteligence And Cultural,Brooklyn,NY,11216,40 Decatur St,Not Available,0,0,0,Educational Services,"Schools and Educational Services, NEC",Music Workshops,0,Not Available,40.680237,-73.942777
Master Floor Sanding Inc,Brooklyn,NY,11207,166 Warwick St,Not Available,0,0,0,Shopping & Stores,Floor Covering Stores,Carpet and Rug Dealers,5163036699,Not Available,40.680239,-73.887773
Bethel Church of the Nazarene,Brooklyn,NY,11238,595 Classon Avenue,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,7187896416,Not Available,40.68024,-73.95823
Evs Discount Center,Brooklyn,NY,11216,1288 Fulton St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Miscellaneous Retail Stores (Unclassified),3474068736,Not Available,40.680243,-73.949383
Easy Shopping Variety Store Inc,Brooklyn,NY,11216,1288 Fulton St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,3474259929,Not Available,40.680243,-73.949383
Vinciro International Inc,Brooklyn,NY,11231,63 Commerce St,Not Available,0,0,0,Food,"Groceries and Related Products, NEC","Coffee, Green or Roasted",7188348724,espressosystems.com,40.680244,-74.007645
Bee Bee's Baked Goods,Brooklyn,NY,11233,221 Macdougal St,Not Available,0,0,0,Food,"Groceries and Related Products, NEC",Wholesale Cookies and Crackers,9178824841,Not Available,40.680246,-73.912532
Jenice Supermarket,Brooklyn,NY,11207,200 Jamaica Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Food Stores,7182357899,Not Available,40.68025,-73.89288
Anderson & Cahill,Brooklyn,NY,11217,255 Flatbush Avenue,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,5164963377,Not Available,40.680255,-73.974692
Pup Slope,Brooklyn,NY,11217,255 Flatbush Avenue,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Pet Shops,7187834204,Not Available,40.680255,-73.974692
Q Spa Inc,Brooklyn,NY,11217,91 5th Avenue,Not Available,0,0,0,Travel & Leisure,Physical Fitness Facilities,Health Spas,7183983088,Not Available,40.680258,-73.977694
Thompson Services,Brooklyn,NY,11216,35 Brevoort Place,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),2244406939,Not Available,40.680259,-73.953941
Tak Hing Chinese Restaurant,Brooklyn,NY,11216,1371 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,7186223416,Not Available,40.68026,-73.94642
Tastee Pattee Ltd,Brooklyn,NY,11216,1371 Fulton St,Not Available,0,0,0,Shopping & Stores,Retail Bakeries,Bakeries,7182301504,Not Available,40.68026,-73.94642
Felton & Assoc,Brooklyn,NY,11216,1371 Fulton St,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,7186221100,Not Available,40.68026,-73.94642
Successful Start Program,Brooklyn,NY,11216,1413 Fulton St 1,Not Available,0,0,0,Consumer Services,Child Day Care Services,"Head Start Center, Except in Conjunction With School",9492401221,Not Available,40.680263,-73.94478
Prince One Dollar Pizza Inc,Brooklyn,NY,11216,1276 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Pizza,9173379787,Not Available,40.680263,-73.949744
Fulton Light Smile LLC,Brooklyn,NY,11216,1276 Fulton St,Not Available,0,0,0,Healthcare,Offices and Clinics of Dentists,Dentists,7187890909,Not Available,40.680263,-73.949744
Assembly Member Joan L Millman,Brooklyn,NY,11231,341 Smith St,Not Available,0,0,0,Government,Legislative Bodies,"Legislative Bodies, State and Local",7182464889,assembly.state.ny.us,40.680263,-73.994679
Universal Enterprize,Brooklyn,NY,11216,1274 Fulton St,Not Available,0,0,0,Professional Services,"Business Consulting Services, NEC",Telecommunications Consultants,7187834421,Not Available,40.680267,-73.949806
Smokey Island Grille,Brooklyn,NY,11216,1274 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Grills (Eating Places),3477708021,Not Available,40.680267,-73.949806
Project Mentor Development Council Inc,Brooklyn,NY,11233,260 Macdougal St,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC",Organizations,7184431114,projectmentorny.org,40.680269,-73.909998
C Dolecki E Robledano,Brooklyn,NY,11231,92 1st Place Apartment 2,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7186257718,Not Available,40.680269,-73.997246
Island Salad,Brooklyn,NY,11216,1365 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,3479151222,Not Available,40.68027,-73.94661
Beauty Consultant,Brooklyn,NY,11216,1330 Fulton Street,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3472390471,Not Available,40.68027,-73.94746
Leparis Eakar,Brooklyn,NY,11216,518 Nostrand Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3479554100,Not Available,40.68027,-73.94958
Joan Millman Assembly Office,Brooklyn,NY,11231,341 Smith St,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Community Center,7182464889,lichmedicalstaff.org,40.68027,-73.994633
B K C Studio,Brooklyn,NY,11231,57 Commerce St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7188588281,bkcstudio.com,40.68027,-74.00749
Ilyssa Manufacturing Corp,Brooklyn,NY,11231,57 Commerce St,Not Available,0,0,0,Food,"Food Preparations, NEC",Food Processors and Manufacturers,7186254180,Not Available,40.68027,-74.00749
Artmix Photography,Brooklyn,NY,11231,297 Bond St,Not Available,0,0,0,Consumer Services,"Photographic Studios, Portrait",Videographers,7185962400,artmixcreative.com,40.680271,-73.989343
J G Hospitality Corp,Brooklyn,NY,11238,583 Vanderbilt Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Family Restaurants,7188575777,Not Available,40.680273,-73.967735
Solvey Variety Inc,Brooklyn,NY,11216,1270 Fulton St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,0,Not Available,40.680274,-73.949931
B & B Fulton Gold Exchange Inc,Brooklyn,NY,11216,1361 Fulton St,Not Available,0,0,0,Shopping & Stores,Jewelry Stores,Jewelry Stores,7187899692,Not Available,40.680276,-73.946982
Nagi Nagi Corp,Brooklyn,NY,11238,683 Dean St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7187831960,Not Available,40.680276,-73.967737
Always Available 7 Day Locks & Locksmith,Brooklyn,NY,11238,683 Dean St,Not Available,0,0,0,Consumer Services,"Repair Shops and Related Services, NEC",Locks and Locksmiths,7185542269,Not Available,40.680276,-73.967737
Salcedo Enterprise,Brooklyn,NY,11208,325 Euclid Avenue Floor 2,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),3476778214,Not Available,40.680277,-73.873182
Running To Stand Still Prdctns,Brooklyn,NY,11233,79 Chauncey St,Not Available,0,0,0,Media,Motion Picture and Video Tape Production,Motion Picture Producers and Studios,6464848265,Not Available,40.680277,-73.93154
Organic Two Grocery,Brooklyn,NY,11238,585 Vanderbilt Avenue,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,7182304200,Not Available,40.680278,-73.967884
Jesy Corp,Brooklyn,NY,11238,634 Dean St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,7186220900,Not Available,40.680278,-73.969097
City Line Group Day Care LLC,Brooklyn,NY,11208,3294 Atlantic Avenue,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Social Service and Welfare Organizations,7182351021,Not Available,40.68028,-73.87494
El Cacique Bar Corp,Brooklyn,NY,11208,3294 Atlantic Avenue,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations","Bars and Restaurants, Members Only",7182352525,Not Available,40.68028,-73.87494
3 G's Barbers,Brooklyn,NY,11207,204 Jamaica Avenue,Not Available,0,0,0,Consumer Services,Barber Shops,Barbers,3476274569,Not Available,40.68028,-73.89281
Pensoul Music LLC,Brooklyn,NY,11233,262 Macdougal St,Not Available,0,0,0,Printing & Publishing,Miscellaneous Publishing,Publishers,3044255867,Not Available,40.68028,-73.909914
Fulton Cultural & Spiritual,Brooklyn,NY,11216,1304 Fulton St,Not Available,0,0,0,Shopping & Stores,Book Stores,Religious Books,7187838889,fultoncultural.com,40.68028,-73.94843
In Style,Brooklyn,NY,11216,1304 Fulton St,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Dress Shops,7187832593,Not Available,40.68028,-73.94843
A MANHATTN BEACH TOWING &LOCKS  888-918-6946,Brooklyn,NY,11231,1A Emmose ave<br/>340 flatbush ave,Not Available,0,0,0,Automotive Services,"Automotive Services, Except Repair and Carwashes",Truck Towing,7185148091,brooklyn-towing.com,40.68028,-74.00051
GET HOOKED ENTERTAINMENT,Brooklyn,NY,11231,PO BOX 310691,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),7187105259,Not Available,40.68028,-74.00051
Sarah Nail Salon,Brooklyn,NY,11216,1359 Fulton St # 1,Not Available,0,0,0,Consumer Services,Beauty Shops,Manicurists,7183989483,Not Available,40.680281,-73.947071
Shinda Management Albany Xing,Brooklyn,NY,11216,18 Albany Avenue,Not Available,0,0,0,Professional Services,Management Consulting Services,Business Management Consultants,7187783718,Not Available,40.680283,-73.938473
Albany Crossings Apartments Lp,Brooklyn,NY,11216,18 Albany Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7183630925,Not Available,40.680283,-73.938473
SevenBell Fitness,Brooklyn,NY,11238,640 Dean St 3rd Floor,Not Available,0,0,0,Transportation & Shipping,"Railroads, Line-haul Operating",Trains,7188572355,sevenbellfitness.com/,40.6802836,-73.9691363
Broken Boundaries Inc,Brooklyn,NY,11208,185 Shepherd Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,3475336593,Not Available,40.680284,-73.881694
Island Taste,Brooklyn,NY,11216,1403 Fulton St,Not Available,0,0,0,Restaurants & Bars,Restaurants,Restaurants,7185134249,Not Available,40.680286,-73.945182
Edible Arrangements,Brooklyn,NY,11216,1357 Fulton St,Not Available,0,0,0,Shopping & Stores,Miscellaneous Food Stores,Food Gift Baskets,7186223344,ediblearrangements.com,40.680286,-73.94716
Lin Tom Laundry Co,Brooklyn,NY,11207,196 Jamaica Avenue,Not Available,0,0,0,Consumer Services,Coin-Operated Laundries and Drycleaning,Coin-Operated Laundries and Cleaning,7186472231,Not Available,40.680287,-73.89257
"Empire Brooklyn Limousine, Inc.",Brooklyn,NY,11216,1222 Fulton St,Not Available,0,0,0,Passenger Car Leasing,"Local Passenger Transportation, NEC",Limousine Services,3473291988,plus.google.com/101023066906538048723/about?hl=en,40.6802874,-73.9517672
Tonys Country Life Food Shop,Brooklyn,NY,11216,1316 Fulton St,Not Available,0,0,0,Shopping & Stores,Miscellaneous Food Stores,Health Foods,7188574627,tonyshealthfoodsupermarket.com,40.680289,-73.948063
China Garden,Brooklyn,NY,11207,206 Jamaica Avenue,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chinese Restaurants,7186470520,Not Available,40.68029,-73.89278
Michelle's Hair Salon,Brooklyn,NY,11216,1363 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,7186221983,Not Available,40.68029,-73.94694
Gold Land Jewelry,Brooklyn,NY,11216,1300 Fulton St,Not Available,0,0,0,Shopping & Stores,Jewelry Stores,Jewelry Stores,7186360656,Not Available,40.68029,-73.94867
Divine Flavored,Brooklyn,NY,11238,992 Atlantic Avenue,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7187085171,Not Available,40.68029,-73.96107
New York French Cleaners,Brooklyn,NY,11216,1349 Fulton St,Not Available,0,0,0,Consumer Services,"Garment Pressing, and Agents for Laundries and Drycleaners",Garment Pressing and Cleaners' Agents,7187898426,Not Available,40.680293,-73.947372
601 Productions,Brooklyn,NY,11216,1399 Fulton St Apartment 3r,Not Available,0,0,0,Media,Motion Picture and Video Tape Distribution,Motion Picture and Tape Distributors,6466968534,Not Available,40.680295,-73.945343
T Shirt Discount Spot,Brooklyn,NY,11216,1353 Fulton St,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Miscellaneous Retail Stores (Unclassified),3473656747,Not Available,40.680295,-73.947338
Foot Locker Retail Inc,Brooklyn,NY,11216,1258 Fulton St,Not Available,0,0,0,Shopping & Stores,Shoe Stores,Shoe Stores,7183996979,footlocker-inc.com,40.680296,-73.950304
Y & M Beauty Hair Outlet,Brooklyn,NY,11216,1351 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,3472211503,Not Available,40.6803,-73.947428
Mad Discount Corp,Brooklyn,NY,11216,1308 Fulton St,Not Available,0,0,0,Shopping & Stores,Variety Stores,Variety Stores,7182305254,Not Available,40.6803,-73.9487
Abraham Aboksis,Brooklyn,NY,11216,1298 Fulton St,Not Available,0,0,0,Shopping & Stores,Family Clothing Stores,Unisex Clothing Stores,7187835710,Not Available,40.6803,-73.94878
Peter Karl,Brooklyn,NY,11217,295 Douglass St 2,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Recording Studios,7186255282,Not Available,40.6803,-73.983907
Jofaz Transportation,Brooklyn,NY,11231,262 Van Brunt St,Not Available,0,0,0,Passenger Car Leasing,"Transportation Services, NEC",Transportation,7188582575,Not Available,40.6803,-74.00951
New Nail Kra'z,Brooklyn,NY,11216,1345 Fulton St,Not Available,0,0,0,Consumer Services,Beauty Shops,Manicurists,7187833789,Not Available,40.680302,-73.94755
Max Gyllenhaal LLC,Brooklyn,NY,11238,646 Dean St,Not Available,0,0,0,Travel & Leisure,Toys and Hobby Goods and Supplies,"Toys, Nec",7187897809,zortz.com,40.680302,-73.969056
Millennium Plumbing & Htg Inc,Brooklyn,NY,11238,646 Dean St,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Heating Systems Repair and Maintenance,7186222520,Not Available,40.680302,-73.969056
Estelle Irrigation Corp,Brooklyn,NY,11217,522 Bergen St,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Irrigation Sprinkler System Installation,0,Not Available,40.680307,-73.973208
Out Of Line Press LLC,Brooklyn,NY,11217,522 Bergen St,Not Available,0,0,0,Printing & Publishing,Miscellaneous Publishing,Publishers,3479948579,Not Available,40.680307,-73.973208
Garden Works,Brooklyn,NY,11217,522 Bergen St,Not Available,0,0,0,Agriculture,Landscape Counseling and Planning,Landscape Planning Services,7182224820,Not Available,40.680307,-73.973208
Ravi Fashion Inc,Brooklyn,NY,11216,1393 Fulton St,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Clothing Stores,3475336855,Not Available,40.680308,-73.945584
Alston Jewelers Ltd,Brooklyn,NY,11216,1393 Fulton St,Not Available,0,0,0,Shopping & Stores,Jewelry Stores,Precious Stones and Precious Metal Jewelry,5625921800,Not Available,40.680308,-73.945584
Coran,Brooklyn,NY,11217,55 Prospect Place,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,7182104045,Not Available,40.680308,-73.977635
Pro Plumbing And Heating,Brooklyn,NY,11208,230 Mckinley Avenue,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Heating Systems Repair and Maintenance,7182109022,Not Available,40.680309,-73.86733
Billy's T-Shirt,Brooklyn,NY,11216,1248 Fulton St,Not Available,0,0,0,Apparel,"Men's and Boys' Clothing, NEC","Men's and Boy's Clothing, Nec",7187892273,Not Available,40.680309,-73.950095
Yankadi Inc,Brooklyn,NY,11216,1250 Fulton St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Food Stores,7183986552,Not Available,40.68031,-73.950553
Jg Iron Works,Brooklyn,NY,11217,324 Butler St,Not Available,0,0,0,Building & Construction,Structural Steel Erection,Structural Steel Detailers,7185221494,ironworksjg.com,40.68031,-73.98239
Amadou Inc,Brooklyn,NY,11216,1248 Fulton St,Not Available,0,0,0,Electrical,"Electronic Parts and Equipment, NEC",Electronic Parts,7182303798,Not Available,40.680314,-73.950616
